category,lat,lon,osm_type,osm_id,name
bus_stop,28.6482998,77.2949204,node,9652337729,Jagat Puri F-1 Block
bus_stop,28.6481404,77.2954421,node,9652337730,Jagat Puri F-1 Block
bus_stop,28.6355797,77.2695886,node,9741105232,Ramesh Park
bus_stop,28.6319206,77.2706207,node,9741105233,Lalita Park
bus_stop,28.6197532,77.3088089,node,9785748166,Kalyanvas Mayur Vihar Phase 2
bus_stop,28.6017277,77.3273396,node,9785748175,Mayur Vihar Phase 3 Crossing
bus_stop,28.6205337,77.3070936,node,9785748180,Radha Swami Satsang Beas Mayur Vihar Phase 2
bus_stop,28.6308152,77.2990148,node,9824345283,Sarvodaya School Mandawali
bus_stop,28.6311342,77.3017191,node,9824345291,Neethi Apartment
bus_stop,28.6321451,77.3046825,node,9824345292,Himalaya Apartments
bus_stop,28.6322545,77.304456,node,9824345293,Himalaya Apartments
bus_stop,28.6028438,77.2278258,node,10221267679,Humayun Road
bus_stop,28.5841191,77.2405666,node,11255312251,Pant Nagar
bus_stop,28.5834391,77.2405194,node,11260274526,Pant nagar
bus_stop,28.6420803,77.2962272,node,11438921337,New Rajdhani Enclave
bus_stop,28.5537721,77.3213001,node,11659648828,
bus_stop,28.5825478,77.3388526,node,11696866868,Sector 25 Bus Stop 1
bus_stop,28.5844888,77.3414749,node,11696890969,Sector 25 Bus Stop 2
bus_stop,28.5857696,77.3350373,node,11697210344,bus stop 2 sec 21
bus_stop,28.5875169,77.337503,node,11697240951,bus stop 1 sec21
bus_stop,28.6413659,77.226188,node,11823656858,Minto Road
bus_stop,28.6414946,77.2259883,node,11823656863,Minto Road
bus_stop,28.6204448,77.3039991,node,11943966694,Mayur Vihar Phase 2 (Terminal)
bus_stop,28.6203933,77.3046149,node,11943966721,East Vinod Nagar-Mayur Vihar 2
bus_stop,28.5429991,77.231083,node,12000320145,Panchsheel Enclave
bus_stop,28.6326941,77.2318652,node,12000546949,Government Senior Secondary School
bus_stop,28.632617,77.2315877,node,12000546950,Government Senior Secondary School
bus_stop,28.541002,77.2491602,node,12094426681,CR Park
bus_stop,28.6205624,77.296032,node,12185790494,West Vinod Nagar
bus_stop,28.5988074,77.3184899,node,12206943358,Satyam Apartment
bus_stop,28.5988684,77.3187182,node,12206943359,Doctors Apartment
bus_stop,28.6020046,77.3137307,node,12229157386,Dharamshila Hospital
bus_stop,28.6021019,77.3139572,node,12229157387,Dharamshila Hospital
bus_stop,28.6013816,77.3251415,node,12409568505,Multi Gym
bus_stop,28.6014247,77.3248977,node,12409568506,Multi Gym
bus_stop,28.6178606,77.3368203,node,12419809235,Mayur Vihar Phase III (T) Paper Market
bus_stop,28.6068072,77.3015901,node,12449648052,Trilopuri 36 Block
bus_stop,28.6066199,77.3015654,node,12449648053,Trilokpuri 36 Block
bus_stop,28.6075916,77.3042967,node,12449651393,Trilokpuri 26 Block
bus_stop,28.607408,77.3042074,node,12449651394,Trilokpuri 26 Block
bus_stop,28.6025763,77.3254002,node,12487701824,Mayur Vihar Phase III X-ing
bus_stop,28.5996019,77.3218362,node,12684675497,Highland Apartments
bus_stop,28.5994745,77.3219073,node,12684675498,Highland Apartments
bus_stop,28.6046303,77.2967607,node,13050645986,Mayur Vihar - I
bus_stop,28.6047213,77.296879,node,13050645988,Mayur Vihar - I
bus_stop,28.603749,77.3103012,node,13052281194,Dharmshila Crossing
bus_stop,28.6036533,77.3104954,node,13052281195,Dharmshila Crossing
bus_stop,28.5369692,77.2323486,node,13059599392,Chirag Delhi
bus_stop,28.534693,77.2905056,node,13059709501,Sarita Vihar A Block
bus_stop,28.614563,77.2902536,node,13107967210,Pandav Nagar Police Station
bus_stop,28.6092741,77.2951232,node,13134516566,ESIC
bus_stop,28.6092653,77.2950693,node,13134516567,ESIC
bus_stop,28.6114024,77.295529,node,13134516568,Shashi Garden Mother Dairy
bus_stop,28.6113681,77.295469,node,13134516569,Shashi Garden Mother Dairy
bus_stop,28.6046346,77.2948724,node,13134516570,Transport Authority
bus_stop,28.6046931,77.2948516,node,13134516571,Transport Authority
bus_stop,28.6007291,77.3170861,node,13237460855,Delhi Government Dispensary
bus_stop,28.6007743,77.3170397,node,13237587735,Delhi Goverment Dispensary
bus_stop,28.5900334,77.3021062,node,13274142961,
bus_stop,28.648984,77.3182876,node,13421995364,Anand Vihar ISBT
bus_stop,28.6034055,77.2901929,node,13422069197,Mayur Vihar Phase 1 Metro Station
bus_stop,28.6032293,77.2901342,node,13422145236,Mayur Vihar Phase 1 Metro Station
bus_stop,28.640127,77.2347459,node,13438529960,LNJP Hospital
bus_stop,28.6125664,77.309111,node,13608985602,Trilokpuri Metro Station
bus_stop,28.6127006,77.3091391,node,13608985901,Trilokpuri Metro Station
bus_stop,28.6492271,77.2455249,node,13659753403,Shanti Van
bus_stop,28.5896961,77.2584034,node,13669726309,Sarai Kale Khan
bus_stop,28.5982429,77.3291916,node,13684894860,
bus_stop,28.5984782,77.328588,node,13684894861,
bus_stop,28.5946427,77.3335678,node,13684900131,
bus_stop,28.5971803,77.3370631,node,13684909031,Metro Hospital
bus_stop,28.5971556,77.3373297,node,13684938511,Metro Hospital
bus_stop,28.5969026,77.3300098,node,13685000967,
bus_stop,28.608629,77.3091661,node,13716207048,Trilokpuri 13 Block
bus_stop,28.6086132,77.3091183,node,13716221974,Trilokpuri 13 Block
bus_stop,28.6162172,77.2881218,node,13716226037,
bus_stop,28.6462461,77.315159,node,13728421410,Anand Vihar ISBT
bus_stop,28.5994438,77.3147549,node,13739825370,Dharamshila Rahat Camp
bus_stop,28.5385411,77.2629152,node,13808219260,Govind Puri
bus_stop,28.5642486,77.2500004,node,13813274015,Lajpat Nagar Crossing
bus_stop,28.573262,77.2597773,node,13821269535,Maharani Bagh / Ashram
bus_stop,28.6355322,77.2847352,node,13894936630,Shakarpur Crossing
bus_stop,28.5637718,77.3356017,node,13931872837,Police Chowki
bus_stop,28.5680643,77.3300616,node,13931872855,Sector 29
bus_stop,28.5591378,77.2324175,node,13982741941,"Near G. R. Park, GK-I"
bus_stop,28.6453071,77.3002976,node,14058633473,Hargobind Enclave
bus_stop,28.5829183,77.2510887,node,14137997952,Bhogal
bus_stop,28.6778201,77.1079266,node,600644824,
bus_stop,28.6687735,77.1027596,node,600646116,
bus_stop,28.7223939,77.1543091,node,1014265962,DA Block
bus_stop,28.7147354,77.1572729,node,1014349372,BH Block
bus_stop,28.7234537,77.1249399,node,2201262404,Veer Apartment
bus_stop,28.6721319,77.1385714,node,2445917010,Traffic Training Park;East Punjabi Bagh
bus_stop,28.6870911,77.153914,node,2921967701,C2 Keshav Puram
bus_stop,28.7596174,77.1311827,node,3012220510,Siraspur Bus Stand
bus_stop,28.683516,77.1365843,node,4346910256,Mahindra Park
bus_stop,28.684056,77.1359245,node,4346910257,Mahindra Park
bus_stop,28.6836007,77.1338377,node,4346910258,Raja Park
bus_stop,28.6884479,77.1352807,node,4346910259,
bus_stop,28.6701741,77.2026807,node,5348499922,
bus_stop,28.7415613,77.1201005,node,5401301622,Bus Stop Sec-16 Rohini
bus_stop,28.6903388,77.2214407,node,5419776664,Khyber Pass
bus_stop,28.6877468,77.2214045,node,5419777006,Delhi Vidhan Sabha
bus_stop,28.6905792,77.2211058,node,5419777083,Khyber Pass
bus_stop,28.6683666,77.2249622,node,5743504774,Nityanand Marg
bus_stop,28.6668329,77.2189356,node,5743508965,Tis Hazari
bus_stop,28.6631328,77.2076461,node,5758572044,Azad Market
bus_stop,28.65731,77.2037473,node,5758572045,Model Basti
bus_stop,28.6665132,77.2090332,node,5758573197,Ice Factory
bus_stop,28.6609482,77.2043713,node,5758573198,Bara Hindu Rao
bus_stop,28.6530098,77.2023877,node,5758573654,Guru Govind Singh Marg More
bus_stop,28.6670219,77.2154425,node,5777854549,Saint Stephen's Hospital
bus_stop,28.6948343,77.1064864,node,5818161023,Police Lines
bus_stop,28.6936273,77.1023867,node,5818161336,West Enclave
bus_stop,28.6954886,77.1089999,node,5818161517,Rohini Depot 3
bus_stop,28.69822,77.1190973,node,5818161518,Deepali Chowk
bus_stop,28.7002238,77.1249359,node,5818161519,Saraswati Vihar
bus_stop,28.7075667,77.1340957,node,5818161520,Pitampura (RU Block)
bus_stop,28.7106191,77.1366511,node,5818161521,
bus_stop,28.7150779,77.1389885,node,5818161522,Uttari Pitampura
bus_stop,28.7213775,77.1403451,node,5818161555,Haiderpur (Waterworks)
bus_stop,28.728757,77.1460895,node,5818161556,
bus_stop,28.7323054,77.1520709,node,5818161557,Mukarba Chowk
bus_stop,28.7348678,77.1554035,node,5818161558,Mukarba Chowk
bus_stop,28.7337736,77.1838322,node,5818161560,
bus_stop,28.7285944,77.1993251,node,5818161561,Burari Crossing
bus_stop,28.7223662,77.2164579,node,5818161562,
bus_stop,28.719635,77.2234395,node,5818161563,
bus_stop,28.7376117,77.1682167,node,5818161572,Bhalswa Crossing
bus_stop,28.7349081,77.1554817,node,5819988027,Mukarba Chowk
bus_stop,28.7322234,77.1519452,node,5819988038,Mukarba Chowk
bus_stop,28.6591092,77.1287595,node,5848633050,ESI Hospital
bus_stop,28.6559436,77.1257337,node,5848635570,Rajdhani College
bus_stop,28.6677871,77.1373898,node,5848636593,Punjabi Bagh (Terminal)
bus_stop,28.66799,77.1372421,node,5848636594,Punjabi Bagh (Terminal)
bus_stop,28.6673005,77.1373216,node,5848636595,Punjabi Bagh (Terminal)
bus_stop,28.6673924,77.1357885,node,5848636929,Punjabi Bagh Crossing
bus_stop,28.6583462,77.1286421,node,5848636930,ESI Hospital
bus_stop,28.6634396,77.1312672,node,5848637037,Punjabi Bagh Club
bus_stop,28.6547824,77.1255196,node,5848637196,Rajdhani College
bus_stop,28.652629,77.1928147,node,5978068723,Thana Deshbandhu Gupta Road
bus_stop,28.6526762,77.1932693,node,5978091788,Deshbandhu Gupta Market
bus_stop,28.6819459,77.223566,node,6223283998,IP College
bus_stop,28.6950541,77.2154249,node,6223284347,Vishwa Vidyalaya Metro Station
bus_stop,28.6516613,77.1565319,node,6225478357,Shadipur Colony
bus_stop,28.6500237,77.1536755,node,6225479464,Pandav Nagar
bus_stop,28.6501272,77.1532783,node,6225481434,Pandav Nagar
bus_stop,28.6960975,77.211643,node,6257738478,International Student Hostel
bus_stop,28.6961578,77.2115057,node,6257738481,International Student Hostel
bus_stop,28.6934578,77.217409,node,6257869679,Social Work School
bus_stop,28.6862375,77.1511262,node,6258192680,Telephone Exchange
bus_stop,28.6991269,77.2031937,node,6258192681,New Police Lines
bus_stop,28.7074434,77.1802053,node,6258192683,Azadpur
bus_stop,28.6951306,77.2139464,node,6258194006,Vishwa Vidyalaya Metro Station
bus_stop,28.7000051,77.1585444,node,6258194790,Prem Bari Pul
bus_stop,28.7026685,77.1937449,node,6258194798,Alpana Cinema
bus_stop,28.6808891,77.1431829,node,6258194804,Shakurpur Village
bus_stop,28.6849333,77.1492125,node,6258194805,Britannia
bus_stop,28.7014255,77.1638061,node,6258194807,Shalimar Bagh Richi Rich
bus_stop,28.6959047,77.1557144,node,6258194811,Punjab Kesari
bus_stop,28.7030105,77.1685947,node,6258194816,Shalimar Bagh Crossing
bus_stop,28.698289,77.2065886,node,6258194817,Guru Tegh Bahadur Nagar
bus_stop,28.7019197,77.1653293,node,6258194818,Ashok Vihar Crossing
bus_stop,28.6982997,77.2056279,node,6258194819,Guru Tegh Bahadur Nagar
bus_stop,28.7008761,77.1621162,node,6258194824,Richi Rich
bus_stop,28.6979458,77.2065461,node,6258194825,Guru Tegh Bahadur Nagar
bus_stop,28.7041777,77.1901346,node,6258194826,
bus_stop,28.6660803,77.2216048,node,6264851924,Mori Gate Terminal
bus_stop,28.6935097,77.2183661,node,6362177871,Mall Road
bus_stop,28.6837461,77.2221177,node,6362177875,Postal Account Office
bus_stop,28.6818697,77.2244688,node,6362177876,Indraprastha College
bus_stop,28.6881517,77.2148081,node,6362341626,University of Delhi
bus_stop,28.6883446,77.2147882,node,6362341629,University of Delhi
bus_stop,28.6857799,77.2093816,node,6362341636,Saint Stephen's College
bus_stop,28.6855933,77.2095525,node,6362341637,Hindu College
bus_stop,28.693759,77.2186765,node,6362401187,Mall Road
bus_stop,28.6837278,77.2223013,node,6362401201,Postal Account Office
bus_stop,28.6519208,77.1290672,node,6385598112,
bus_stop,28.6573054,77.148548,node,6385598117,Moti Nagar Industrial Area
bus_stop,28.6506712,77.1261685,node,6385598121,Raja Garden
bus_stop,28.6527642,77.1323989,node,6385598122,Ramesh Nagar
bus_stop,28.6589336,77.1441893,node,6385598137,Moti Nagar
bus_stop,28.6588044,77.1446329,node,6385598145,Moti Nagar
bus_stop,28.6529113,77.1557035,node,6385598148,Shadipur Depot
bus_stop,28.6531934,77.1560276,node,6386259492,Shadipur Depot
bus_stop,28.6575273,77.1487932,node,6386259493,Moti Nagar Industrial Area
bus_stop,28.653031,77.1323262,node,6386259494,Ramesh Nagar
bus_stop,28.6522236,77.1289346,node,6386259495,
bus_stop,28.6510562,77.1260995,node,6386259496,Raja Garden
bus_stop,28.6982148,77.2046888,node,6419226648,Metro Station GTB Nagar
bus_stop,28.7391292,77.1538831,node,6499076102,Sanjay Gandhi Transport Nagar
bus_stop,28.7392763,77.1538754,node,6499076104,Sanjay Gandhi Transport Nagar
bus_stop,28.7581479,77.1481033,node,6615136092,Swaroop Nagar
bus_stop,28.6673564,77.2150015,node,6886404432,Saint Stephen's Hospital
bus_stop,28.6718464,77.1732472,node,6930089776,"Shastri Nagar, Shiv Mandir"
bus_stop,28.6736229,77.1692769,node,6930089778,Inderlok
bus_stop,28.6552424,77.1880768,node,6930089781,Khalsa College
bus_stop,28.6775555,77.1671982,node,6930089783,Shanti Nagar
bus_stop,28.6556204,77.18781,node,6930106185,Khalsa College
bus_stop,28.6703076,77.1805957,node,6930106186,Shastri Nagar Metro Station
bus_stop,28.6637249,77.1305739,node,6993567622,Punjabi Bagh Terminal
bus_stop,28.6865441,77.150985,node,6993567640,Telephone Exchange
bus_stop,28.6801779,77.1420827,node,6993567641,Shakurpur Village
bus_stop,28.6603415,77.1880102,node,7009786353,
bus_stop,28.6712591,77.1761388,node,7009786354,Shastri Nagar E Block
bus_stop,28.6825593,77.1470502,node,7009786355,
bus_stop,28.690383,77.1547736,node,7009786357,
bus_stop,28.7274479,77.1253944,node,9105374881,ESI Hospital
bus_stop,28.7222787,77.1328086,node,9105398603,Anubhav Apartments
bus_stop,28.6916129,77.1008397,node,9234884612,West Enclave
bus_stop,28.6917658,77.1010833,node,9234884615,West Enclave
bus_stop,28.6916822,77.1011225,node,9234911317,West Enclave
bus_stop,28.6534252,77.1555206,node,9542979290,Shadipur Depot
bus_stop,28.6535111,77.1553825,node,9542979291,Shadipur Depot
bus_stop,28.658924,77.1466358,node,9542979293,Moti Nagar Industrial Area
bus_stop,28.6604153,77.1438392,node,9542979295,Karampura Terminal
bus_stop,28.6636786,77.140691,node,9542979297,New Moti Nagar B Block
bus_stop,28.684997,77.1449393,node,9542982720,Shakur Pur
bus_stop,28.6839381,77.1287173,node,9542982736,Rani Bagh
bus_stop,28.6871959,77.1199532,node,9542982755,Keshav Mahavidyalaya
bus_stop,28.6874712,77.1181025,node,9542982756,
bus_stop,28.6787048,77.1002886,node,9544997461,Paschim Vihar West
bus_stop,28.6780248,77.1056369,node,9544997462,
bus_stop,28.6768317,77.1148878,node,9544997463,Ordinance Depot 1
bus_stop,28.6763728,77.1208075,node,9544997464,Madipur JJ Colony
bus_stop,28.6764034,77.1182755,node,9544997465,Madipur JJ Colony
bus_stop,28.6754268,77.1256945,node,9544997466,Madipur Village
bus_stop,28.675125,77.1278677,node,9544997467,SPM College
bus_stop,28.6746338,77.1318823,node,9544997468,Shivaji Park
bus_stop,28.6743702,77.1337759,node,9544997469,Aggrasen Hospital
bus_stop,28.6730818,77.1432676,node,9544997470,Punjabi Bagh East
bus_stop,28.6726452,77.1471018,node,9544997471,Punjabi Bagh West
bus_stop,28.6719381,77.1539931,node,9544997472,Ram Pura
bus_stop,28.671691,77.1539207,node,9544997473,Ram Pura
bus_stop,28.6712015,77.1566485,node,9544997474,Ashok Park
bus_stop,28.6683539,77.1653657,node,9544997475,
bus_stop,28.6660087,77.171862,node,9544997476,Daya Basti Flyover
bus_stop,28.6642942,77.1758169,node,9544997477,Anand Parvat Industrial Area
bus_stop,28.662309,77.1821952,node,9544997478,Sarai Rohilla
bus_stop,28.6580184,77.1834666,node,9544997479,
bus_stop,28.6578325,77.1832895,node,9544997480,
bus_stop,28.6516764,77.1950001,node,9544997481,Deshbandhu Gupta Marg
bus_stop,28.6515216,77.1948478,node,9544997482,Deshbandhu Gupta Marg
bus_stop,28.6904465,77.1762796,node,10202035285,Ambedkar Chowk (Pocket D)
bus_stop,28.7034302,77.1691596,node,10202035288,Shalimar Bagh Crossing
bus_stop,28.7142316,77.172672,node,10202035289,New Sabzi Mandi
bus_stop,28.7193977,77.1682343,node,10202035293,Sarai Pipal Thala
bus_stop,28.7256463,77.1631321,node,10202035294,Jahangirpuri Metro Station
bus_stop,28.6805615,77.1805671,node,10207569816,
bus_stop,28.6809727,77.178013,node,10207599017,
bus_stop,28.6810765,77.1757901,node,10207599018,Nimri Colony
bus_stop,28.6819131,77.1701327,node,10207599019,Wazirpur JJ Colony
bus_stop,28.682111,77.1700676,node,10207599020,Wazirpur JJ Colony
bus_stop,28.6852511,77.1689638,node,10207599021,
bus_stop,28.6870185,77.1736845,node,10207599022,
bus_stop,28.7216049,77.1663024,node,10574000513,Mahendra Park
bus_stop,28.7284846,77.1647629,node,10574000528,Sant Ravidas Nagar
bus_stop,28.7316557,77.1702055,node,10574000529,
bus_stop,28.7327112,77.1720011,node,10574000531,Jahangirpuri E-Block
bus_stop,28.7286393,77.1648198,node,10765925691,A Block Super Bazar Jahangir Puri
bus_stop,28.7311611,77.1589945,node,10768316750,GT Karnal Depot
bus_stop,28.7030136,77.1938414,node,10772635242,Alpana Cinema
bus_stop,28.6872465,77.1181011,node,10779376975,
bus_stop,28.6869618,77.1199156,node,10779376976,Keshav Mahavidyalaya
bus_stop,28.683697,77.1288662,node,10779376981,Rani Bagh
bus_stop,28.6832369,77.1365842,node,10779376986,Mahindra Park
bus_stop,28.6848323,77.1448186,node,10779376987,Shakur Basti
bus_stop,28.6635952,77.1404211,node,10779376988,New Moti Nagar B Block
bus_stop,28.660012,77.1435231,node,10779376993,Karampura Terminal
bus_stop,28.6690293,77.2046781,node,10805073771,Roshanara Road
bus_stop,28.6691588,77.2046848,node,10805073772,Roshanara Road
bus_stop,28.682704,77.1976648,node,10805073784,Roop Nagar
bus_stop,28.6882836,77.1936922,node,10805073787,Rana Pratap Bagh
bus_stop,28.6889347,77.1929166,node,10805073788,Rana Pratap Bagh
bus_stop,28.7040201,77.1905302,node,10805073797,Model Town - II
bus_stop,28.7042248,77.1906569,node,10805073798,Model Town - II
bus_stop,28.7058886,77.1851255,node,10805073799,Model Town - III
bus_stop,28.7060839,77.185324,node,10805073800,Model Town - III
bus_stop,28.7076977,77.1802573,node,10805073802,Azadpur
bus_stop,28.7207297,77.1666408,node,10807055856,Sarai Peepal Thala
bus_stop,28.6790992,77.2083695,node,10815867618,Hansraj College
bus_stop,28.6834111,77.2085348,node,10815867619,Kirorimal College
bus_stop,28.6837487,77.2076634,node,10815867620,Kirorimal College
bus_stop,28.6868441,77.2065872,node,10815867643,Ramjas College
bus_stop,28.6882746,77.2065598,node,10815867647,Daulat Ram College
bus_stop,28.6891077,77.2069748,node,10815867650,Sri Ram College
bus_stop,28.6947396,77.2097768,node,10815867652,Khalsa College
bus_stop,28.6996048,77.2029997,node,10815867666,New Police Lines
bus_stop,28.6691458,77.2079511,node,10816761400,Police Station Sabzi Mandi
bus_stop,28.6738301,77.2072457,node,10816807221,Gully Dak Khana
bus_stop,28.6774863,77.2078843,node,10816807228,Malka Ganj
bus_stop,28.6775155,77.2077605,node,10816807229,Malka Ganj
bus_stop,28.7142718,77.1721687,node,10855344997,New Sabzi Mandi
bus_stop,28.7144884,77.1719897,node,10855344999,New Sabzi Mandi
bus_stop,28.7158181,77.170808,node,10855504784,Adarsh Nagar
bus_stop,28.7373089,77.1666094,node,10892477611,Bhalaswa Crossing
bus_stop,28.7009912,77.2210838,node,10913747954,Timarpur
bus_stop,28.7049465,77.2231217,node,10913747965,Balak Ram Hospital
bus_stop,28.7009432,77.2213676,node,10913747970,Timarpur
bus_stop,28.7304646,77.1679637,node,10921249471,Sant Ravidas Nagar
bus_stop,28.7501041,77.1507553,node,10989356579,Libaspur
bus_stop,28.7350098,77.1560175,node,11124618446,
bus_stop,28.7649364,77.1459076,node,11124618447,
bus_stop,28.7742034,77.1434963,node,11124618452,
bus_stop,28.7043414,77.2110348,node,11242942290,BBM Depot
bus_stop,28.7021473,77.2096512,node,11242951122,Sewa Kutir
bus_stop,28.698989,77.2080659,node,11242951704,Hakikat Nagar
bus_stop,28.7027163,77.209734,node,11242960057,Sewa Kutir
bus_stop,28.7343824,77.1153796,node,11389511379,Rohini Sector 11
bus_stop,28.7387605,77.1172884,node,11395676231,Rohini Sector 17 A-2
bus_stop,28.7338713,77.1156698,node,11395676245,Rohini Sector 11
bus_stop,28.7385006,77.1173628,node,11395676246,Rohini Sector 16
bus_stop,28.7197458,77.1086676,node,11399920331,Rithala Metro Station
bus_stop,28.7195746,77.1084851,node,11399920339,Rithala Metro Station
bus_stop,28.716427,77.1134388,node,11403032244,Ambedkar Hospital Sector - 6
bus_stop,28.7114226,77.1202425,node,11403032252,
bus_stop,28.7063427,77.138058,node,11403032263,
bus_stop,28.6951251,77.1504242,node,11403032264,
bus_stop,28.6513688,77.1589419,node,11403032265,
bus_stop,28.7055142,77.1320495,node,11403032267,Madhuban Chowk
bus_stop,28.7117475,77.1202299,node,11403077871,
bus_stop,28.7172487,77.1117914,node,11403077884,Rajiv Gandhi Cancer Hospital
bus_stop,28.7138096,77.1172254,node,11407244884,Rohini Sector - 9
bus_stop,28.7083733,77.1251756,node,11409079448,Rohini Sector 7 and 8
bus_stop,28.7070375,77.1269927,node,11442803118,Rohini Sector 14 Fire Station
bus_stop,28.7076972,77.1345543,node,11484531010,Power House
bus_stop,28.7277268,77.1447463,node,11486389544,Badli Crossing
bus_stop,28.7524777,77.1493314,node,11537020807,Libaspur
bus_stop,28.7415372,77.1513758,node,11537020808,Sanjay Gandhi Transport Nagar
bus_stop,28.7428907,77.1465785,node,11537020809,
bus_stop,28.7446072,77.1446661,node,11537020810,
bus_stop,28.7448893,77.1320583,node,11698602001,Badli Telephone Exchange
bus_stop,28.7449025,77.1305025,node,11698616625,Rohini DTC Depot 4
bus_stop,28.7436709,77.1270451,node,11698643125,Shahbad Dairy
bus_stop,28.6738317,77.2071284,node,11758285828,Gully Dak Khana
bus_stop,28.6531973,77.2023515,node,11758302616,Guru Govind Singh Marg More
bus_stop,28.6693943,77.2075388,node,11758308001,Police Station Sabzi Mandi
bus_stop,28.6633089,77.2070899,node,11758310775,Azad Market
bus_stop,28.6785425,77.2090092,node,11758363270,Hansraj College
bus_stop,28.6866978,77.2066771,node,11758390166,Ramjas College
bus_stop,28.6572566,77.2035524,node,11765176107,Model Basti
bus_stop,28.6785719,77.2098379,node,11778344366,Hansraj College
bus_stop,28.6813775,77.2123236,node,11778344679,Shriram Institute
bus_stop,28.6795362,77.2117569,node,11778344681,Shriram Institue
bus_stop,28.6676684,77.2108341,node,11779750785,
bus_stop,28.6541315,77.2030364,node,11792835530,Guru Govind Singh Marg More
bus_stop,28.6600605,77.2030035,node,11792866471,Bara Hindu Rao
bus_stop,28.6551691,77.2045835,node,11806627434,
bus_stop,28.6866119,77.2058002,node,11971299288,Maurice Nagar 2
bus_stop,28.6865071,77.2055367,node,11971299289,Maurice Nagar 2
bus_stop,28.6923395,77.2086577,node,12196467720,Patel Chest
bus_stop,28.6924298,77.2084385,node,12196467729,Patel Chest
bus_stop,28.6891809,77.2068829,node,12196467752,Sri Ram College
bus_stop,28.6882401,77.2063971,node,12196467755,Daulat Ram College
bus_stop,28.6948595,77.2096621,node,12196479674,Khalsa College
bus_stop,28.6843366,77.2034769,node,12237122531,Bungalow Road
bus_stop,28.6840174,77.2023556,node,12237122745,Kamla Nagar
bus_stop,28.6842306,77.2023109,node,12237122746,Roop Nagar
bus_stop,28.6845971,77.203738,node,12250037004,Police Station Roop Nagar
bus_stop,28.6847852,77.2037581,node,12250037006,Police Station Roop Nagar
bus_stop,28.6822265,77.1995795,node,12265822045,Kamla Nagar
bus_stop,28.6946251,77.1944936,node,12265822046,Kripal Bagh
bus_stop,28.6909286,77.1927024,node,12265822048,DTC Colony
bus_stop,28.6946061,77.1946958,node,12265822049,Kripal Bagh
bus_stop,28.6910164,77.1925098,node,12265822056,DTC Colony
bus_stop,28.6823766,77.1994653,node,12265822058,Roop Nagar
bus_stop,28.6789039,77.2191943,node,12546129841,Department of Transport
bus_stop,28.678754,77.2191802,node,12546129842,Department of Transport
bus_stop,28.6796884,77.223953,node,12564906538,Indraprastha College
bus_stop,28.6793023,77.2239593,node,12564906539,Indraprastha College
bus_stop,28.7209892,77.1346092,node,12669960399,Goodwill Apartment
bus_stop,28.7208563,77.134467,node,12673028266,Goodwill Apartment
bus_stop,28.7220765,77.1326985,node,12675708198,Anubhav Apartments
bus_stop,28.7186304,77.1387262,node,12722875206,Prashant Vihar Xing
bus_stop,28.7188581,77.1387692,node,12723593050,Prashant Vihar Xing
bus_stop,28.6516842,77.1246816,node,12771989926,Raja Garden
bus_stop,28.7089729,77.1236469,node,12828356138,Sai Baba Chowk
bus_stop,28.6792029,77.2081931,node,12949184778,Hansraj College
bus_stop,28.6922131,77.207354,node,13047906129,Vijay Nagar
bus_stop,28.7310686,77.1585512,node,13146724927,GT Karnal Depot
bus_stop,28.6516967,77.1561149,node,13264591157,Shadipur Colony
bus_stop,28.6789068,77.1006632,node,13266925467,Pashchim Vihar (Super Bazaar)
bus_stop,28.6686971,77.1757657,node,13270043791,Sarai Basti
bus_stop,28.6646327,77.2070835,node,13270061457,Azad Market
bus_stop,28.664388,77.2069944,node,13270061458,Azad Market
bus_stop,28.674785,77.2073476,node,13275109597,Post office
bus_stop,28.6803082,77.1961531,node,13284721237,Nangia Park
bus_stop,28.6798486,77.1957634,node,13284721238,Nangia Park
bus_stop,28.6609136,77.1425159,node,13410195501,Karampura Terminus
bus_stop,28.6940614,77.1510673,node,13410249448,Subhash Place
bus_stop,28.6938403,77.1509761,node,13410249449,Subhash Place
bus_stop,28.6771782,77.1889303,node,13429976032,
bus_stop,28.6700741,77.180534,node,13429976048,Shastri Nagar Metro Station
bus_stop,28.6714668,77.17306,node,13429976054,"Shastri Nagar, Shiv Mandir"
bus_stop,28.6734022,77.1689985,node,13430028095,Inderlok
bus_stop,28.674553,77.1346765,node,13459790690,Agrasen Hospital
bus_stop,28.7746663,77.1434462,node,13461861449,Nangli Poona
bus_stop,28.7120009,77.1277915,node,13464083101,Rohini Sports Complex
bus_stop,28.7119245,77.1278943,node,13464083102,Rohini Sports Complex
bus_stop,28.6782036,77.1877386,node,13472718911,Sindhora Kalan
bus_stop,28.6783409,77.1878947,node,13472718913,Sindhora Kalan
bus_stop,28.6855123,77.1634675,node,13472740363,B-3 Keshav Puram
bus_stop,28.6874793,77.1625605,node,13472740367,B-4 Keshav Puram
bus_stop,28.6860481,77.1628688,node,13472740369,B-3 Keshav Puram
bus_stop,28.6874958,77.1621813,node,13472740370,B-4 Keshav Puram
bus_stop,28.687407,77.1540526,node,13472751945,C-2 Keshav Puram
bus_stop,28.6824303,77.1468628,node,13472788006,
bus_stop,28.6939865,77.2043397,node,13511267404,Hudson Lane NDPL Office
bus_stop,28.6936978,77.2047145,node,13511267405,Hudson Lane NDPL Office
